id,name,city,neighborhood,street,street_number,sport_type,is_free,phone,email,description,latitude,longitude,features,photo_urls,rating
689b07a39b17ab014cfd2851,תיכונט,Other City,,שושנה פרסיץ',3,כדורסל,false,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2882,הפועל ת"א 18 מגרשים,Other City,,רוקח,67,טניס,false,6033370,tennis@tennis-telaviv.co.il,מגרש טניס,,,,,
689b07a39b17ab014cfd28c6,מתחם גולטיים - מגרש ( 35X 17 ),Other City,יד אליהו,טשרנא 7,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd28e6,מיתחמי כדורעף חופים,Other City,חוף הילטון,הירקון,,כדורסל,true,37240342,,מגרש חול קבוע לכדורעף או לקטרגל או לכדוריד חופים,,,,,
689b07a39b17ab014cfd28ff,ביה"ס הדקל,Other City,,"דקל 2 , נווה עופר",2,כדורסל,false,6823001,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2758,אולם משולב  -  הגמנסיה העברית - בירושלים,ירושלים,רחביה,הקרן הקיימת,14,כדורסל,false,02-5635287,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd27bc,מגרש קטרגל  -  יאנוש קורצאק - בי''ס,ירושלים,הגבעה הצרפתית,בר כוכבא,99,כדורסל,false,02-5818043,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2811,ספורטק שיח ג'ראח,ירושלים,,קלרמון גנו,1,כדורסל,false,,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd2617,אבשלום,חיפה,,אבשלום פינת לאה,,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd258d,דגניה,חיפה,קריית חיים,שדרות דגניה,33,כדורסל,false,04-8415894,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd259e,בן גוריון,חיפה,רוממה,קרן היסוד,33,כדורסל,false,04-8256395,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd25f8,גבריאלי,חיפה,נווה יוסף,דרך יד לבנים,83,כדורסל,false,04-8329922,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd2632,מגרש קטרגל  -  רמת שרת - מנשה אלישר,ירושלים,רמת שרת,שרת משה,1,כדורגל,false,02-6432840,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2647,מגרש כדורעף - בי"ס אל-קודס בנות,ירושלים,מזרח ירושלים,שיך א צאלח,,כדורסל,false,02-6282016,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2689,מגרש כללי  -  פולנסקי,ירושלים,קריית יובל,רינגלבלום,5,כדורגל,false,02-6417477,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2694,מגרש קטרגל  -  התיכון ליד האוניברסיטה - בי''ס,ירושלים,גבעת רם,רופין,1,כדורגל,false,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26d7,"מגרש כללי - בית יעקב, סנהדריה",ירושלים,סנהדריה,מעגלי הרים לוין,25,כדורסל,false,02-5818208,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26ff,מגרש כללי - בי"ס בית חינוך עירוני ג',ירושלים,קטמון הישנה,כט בנובמבר,13,כדורגל,true,02-5617711,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2710,"אולם התעמלות - בית יעקב, נוות ישראל",ירושלים,מקור ברוך,ילין דוד,41,כדורסל,false,02-5381948,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd273e,מגרש משולב  -  פסגת דוד - בי''ס ע''ש הרב דוד,ירושלים,פסגת זאב,השישה עשר,34,כדורגל,true,02-5830047,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25ad,בי"ס אל חיואר,חיפה,,צהיון,5,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2719,אולם כדורסל  -  תיכון עיוני ומכללה טכנולוגית ע''ש דנמרק,ירושלים,קטמון,יהודה הנשיא,26,כדורסל,false,02-6788422,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd25cd,בי"ס אלון,חיפה,,יגאל אלון,8,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26dc,אולם התעמלות - בי"ס אולפנא לאומניות,ירושלים,מרכז העיר,מסילת ישרים,18,כדורסל,false,02-6236321,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25d3,הבונים,חיפה,רמות רמז,חבייבה רייך,16,כדורסל,false,04-8239811,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd25e8,תל חי,חיפה,נווה שאנן,הגליל,107,כדורסל,false,04-8233580,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd2662,אולם התעמלות  -  נועם - בי''ס ממ''ד לבנות,ירושלים,רמות אלון,שדרות נוה יעקב,2,כדורסל,false,02-5869274,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28e5,מיתחמי כדורעף חופים,Other City,חוף בוגרשוב,הירקון,,כדורסל,true,37240342,,מגרש חול קבוע לכדורעף או לקטרגל או לכדוריד חופים,,,,,
689b07a39b17ab014cfd28da,מיתחמי כדורעף חופים,Other City,חוף פרישמן,הרברט סמואל,,כדורסל,true,37240342,,מגרש חול קבוע לכדורעף או לקטרגל או לכדוריד חופים,,,,,
689b07a39b17ab014cfd2754,אולם התעמלות - אוניברסיטה העברית הר הצופים,ירושלים,הר הצופים,הר הצופים,1,כדורסל,false,02-5882796,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2860,מרכז הספורט הלאומי -16 מגרשים,Other City,הדר יוסף,שיטרית,6,טניס,false,6496464,hila@nsc.org.il,מגרש טניס,,,,,
689b07a39b17ab014cfd2876,גו הי"א,Other City,,"שבטי ישראל , יפו",70,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28d5,גן גבעת הפרחים,Other City,,וינשל,9,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2904,גינת מנשיה,Other City,,ברנט,6,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2784,מגרש כדורסל  -  גילה ד' - בי''ס,ירושלים,גילה,הגננת,1,כדורסל,true,02-6768566,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2757,מגרש משולב - אוניברסיטה העברית הר הצופים,ירושלים,הר הצופים,הר הצופים,1,כדורגל,true,02-5882796,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25d9,טשרניחובסקי,חיפה,כרמל צרפתי,התשבי פינת טשרניחובסקי,,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2584,אולם עבד אל רחמאן,חיפה,,צילה עירם,,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd260a,בורלא,חיפה,,בורלא,30,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2669,אולם משולב  -  מנהל קהילתי בית הכרם - זיו,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,137,כדורסל,false,02-6423710,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd26ae,אולם התעמלות - בי"ס אטיאס,ירושלים,תלפיות,קדושי בבל,1,כדורסל,false,02-6713922,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2749,אולם כדורסל  -  הר נוף - בי''ס ממ''ד לבנים,ירושלים,הר נוף,הרב חי טייב,46,כדורסל,false,02-6514850,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd28fd,מכבי ת"א - מגרש כדורגל 104X67,Other City,קרית שלום,דרך בן צבי,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd2792,מגרש משולב - בית נוער לזרוס,ירושלים,תלפיות,דרך חברון,134,כדורגל,true,02-6732626,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd283f, מגרש משולב - בי''ס נועם בנים,ירושלים,,יצחק טוניק,21,כדורגל,true,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd275d,אולם ספורט  -  יהודה הלוי - בי''ס ממ''ד,ירושלים,קטמון הישנה,הצפירה,92,כדורסל,false,02-5633872,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2881,אקדמיה לטניס 8 מגרשים,Other City,,רוקח,4,טניס,false,6996011,tennistlv@gmail.com,מגרש טניס,,,,,
689b07a39b17ab014cfd27aa,מגרש משולב  -  פסגת זאב מזרח - בי''ס ממ''ד,ירושלים,פסגת זאב,גרשון מאיר,19,כדורגל,true,02-5836378,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd27bf,מגרש כדורגל  -  מנהל קהילתי קטמונים ח-ט,ירושלים,קטמון,בר יוחאי,5,כדורסל,true,02-6792285,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd2828, מגרש קטרגל - קנאי הגליל,ירושלים,,קנאי הגליל,21,כדורסל,true,,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd28e9,קט רגל חופים,Other City,חוף פרישמן,הרברט סמואל,,כדורסל,true,03-724034,,מגרש חול קבוע לכדורעף או לקטרגל או לכדוריד חופים,,,,,
689b07a39b17ab014cfd260d,איל"ן חיפה,חיפה,הדר,אלנבי,12,כדורסל,false,,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd269e,אולם התעמלות  -  תיכון האקדמיה,ירושלים,גבעת רם,קמפוס גבעת רם,,כדורסל,false,02-6594460,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26a9,אולם התעמלות  -  מרכז נוער טכנולוגי,ירושלים,עיר גנים,קוסטה ריקה,15,כדורסל,false,02-6424655,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd259a,רענן,חיפה,,רענן,28,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25a7,בי"ס אחווה,חיפה,,קיסריה,20,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2629,מגרש כללי  -  תת המסורה,ירושלים,מקור ברוך,תחכמוני,24,כדורסל,false,02-5389806,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2698,מגרש קטרגל - בי"ס גבעת גונן,ירושלים,קטמון,רבי צדוק,12,כדורגל,false,02-6791268,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26a3,אולם התעמלות - בי"ס גאולים א',ירושלים,בקעה,קיבוץ גלויות,4,כדורסל,false,02-6733879,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2731,מגרש כדורסל -  גילה עירוני י''ז - בי''ס,ירושלים,גילה,ורדינון,12,כדורסל,false,02-6764166,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25a6,קיסריה,חיפה,הדר,קיסריה,20,כדורגל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש מיני פיץ',,,,,
689b07a39b17ab014cfd25b5,מגרשי אבירן,חיפה,חיפה מערב,צביה ויצחק,17,כדורסל,false,,Shmulikz@haifa.muni.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd25d6,בי"ס גורדון א"ד,חיפה,קריית חיים,זלמן ארן,43,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25ec,אולם מכבי הר הכרמל,חיפה,כרמל,הביכורים,27,כדורסל,false,04-,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd25fd,נתיב אליעזר,חיפה,אחוזה,דישראלי,54 א',כדורסל,false,04-8244965,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd26e2,טניס - מינהל קהילתי שמואל הנביא,ירושלים,שמואל הנביא,מגן האלף,3,טניס,true,02-5322529,,מגרש טניס,,,,,
689b07a39b17ab014cfd25cc,תיכון עירוני ב',חיפה,קריית שמואל,יוסף שטרן,9,כדורסל,false,04-8758195,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2601,זיו,חיפה,,גורדון,4,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2671,טניס  -  מרכז נופש - יער ירושלים,ירושלים,הר נוף,שדרות הרצל,,טניס,false,02-6752911,,מגרש טניס,,,,,
689b07a39b17ab014cfd26ec,אולם משולב - ג'ינוגלי - בי''ס תורני מעלה,ירושלים,הגבעה הצרפתית,לוחמי הגטאות,7,כדורסל,false,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd26f5,מגרש כדורסל  -  טרסנטה - בי''ס נזירות - מר יוסף,ירושלים,הרובע היהודי,ככר עומר,1,כדורסל,true,02-6283527,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd267e,"אולם התעמלות - בית יעקב, אוהל רחל",ירושלים,רמות אלון,רקנטי אברהם,345,כדורסל,false,02-5863083,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25cb,בית יציב,חיפה,קריית חיים,יצחק יציב,47 א',כדורגל,false,04-8356823,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2684,מגרש משולב  - מינהל קהילתי רמות אלון,ירושלים,רמות אלון,רקנטי אברהם,6,כדורגל,true,02-5865007,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2695,אולם כללי  -  מרכז קהילתי ע''ש הלנה כגן,ירושלים,קטמון,רבי צדוק,6,כדורסל,false,02-6784871,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd26ba,מגרש קטרגל  -  ספורטכל תלפיות מזרח - ארמון הנציב,ירושלים,ארמון הנציב,פיינשטיין,,כדורגל,true,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd277a,מגרש קטרגל  -  גואטמלה - בי''ס,ירושלים,קריית יובל,החרצית,10,כדורסל,false,02-6417487,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd286b,ספורטק צפון - מגרש כדורגל ללא סימון,Other City,כוכב הצפון,שד' רוקח,,כדורסל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd2798,אולם התעמלות - בית פרנקפורטר - מועדון לקשיש,ירושלים,בקעה,דרך בית לחם,80,כדורסל,false,02-6718865,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27b7,אולם כללי - ג'ודו הצמרת,ירושלים,הגבעה הצרפתית,בר כוכבא,68,כדורסל,false,02-9992000,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28c8,מתחם גולטיים - מגרש ( 35X 17 ),Other City,יד אליהו,טשרנא 7,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd2814,אולם ספורט בית יעקב בית וגן,ירושלים,,שערי תורה,2,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd277e,אולם התעמלות - מ"מ אילנות,ירושלים,קטמון,הורקניה,19,כדורסל,false,02-6783677,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25bd,אל - כארמה,חיפה,חיפה מערב,עבאס,22,כדורסל,false,04-,Shmulikz@haifa.muni.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25de,בי"ס ארלוזרוב,חיפה,,הקיבוצים,65,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
